,IMDb Score,Netflix Link,IMDb Link,Poster,TMDb Trailer,IMDb id
868,8.0,https://www.netflix.com/watch/81254872,https://www.imdb.com/title/tt1945039,https://m.media-amazon.com/images/M/MV5BZmQxNjhlYmQtYzcxOS00NGQ3LThiNDAtMDA1YjI5MjU0ZGZiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=bkAZgT0Phc8,tt1945039
869,7.8,https://www.netflix.com/watch/81281461,https://www.imdb.com/title/tt7613166,https://m.media-amazon.com/images/M/MV5BOTcyYWRiNzItY2FiZC00ZTJkLWFjYzAtZjVlZGYxMTlhMDIxXkEyXkFqcGdeQXVyODIxMDMwNjg@._V1_SX300.jpg,https://www.youtube.com/watch?v=3WTTa4HfuHc,tt7613166
870,3.1,https://www.netflix.com/watch/81111198,https://www.imdb.com/title/tt9196192,https://m.media-amazon.com/images/M/MV5BYzZiMTMzMDUtMzVmOS00ODZjLThiNDQtNmY2NzIxZjBmZGM4XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_SX300.jpg,https://www.youtube.com/watch?v=M0O7lLe4SmA,tt9196192
871,7.7,https://www.netflix.com/watch/81254224,https://www.imdb.com/title/tt11464826,https://m.media-amazon.com/images/M/MV5BNDVhMGNhYjEtMDkwZi00NmQ5LWFkODktYzhiYjY2NTZmYTNhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=uaaC57tcci0,tt11464826
872,8.6,https://www.netflix.com/watch/81281469,https://www.imdb.com/title/tt8784906,https://m.media-amazon.com/images/M/MV5BY2Q0ZGY0YzQtY2VmYy00NmQ3LWI4NWQtMjAyNGZjZmZmOTIwXkEyXkFqcGdeQXVyNTc1NTkzNTU@._V1_SX300.jpg,https://www.youtube.com/watch?v=jQ3HgG5eC9c,tt8784906
873,7.1,https://www.netflix.com/watch/81281554,https://www.imdb.com/title/tt7867076,https://m.media-amazon.com/images/M/MV5BMTFkNWVjMzMtZWFmZC00OTgyLTg1ZDktMTY3NzRhMjVhYjc3XkEyXkFqcGdeQXVyMzYxOTQ3MDg@._V1_SX300.jpg,https://www.youtube.com/watch?v=P5sfLO81dHU,tt7867076
875,6.9,https://www.netflix.com/watch/81288438,https://www.imdb.com/title/tt0303184,https://m.media-amazon.com/images/M/MV5BMTI0OTUzOTc5N15BMl5BanBnXkFtZTcwMDk5NzQyMQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=sY8gUtyeAKE,tt0303184
876,7.3,https://www.netflix.com/watch/81288444,https://www.imdb.com/title/tt1340834,https://m.media-amazon.com/images/M/MV5BMTQxMTAyNTI5OV5BMl5BanBnXkFtZTgwNjY1MDE1MjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=-YsKC_xWVcQ,tt1340834
877,6.9,https://www.netflix.com/watch/81288441,https://www.imdb.com/title/tt0835876,https://m.media-amazon.com/images/M/MV5BMTYzODU0NDkwMl5BMl5BanBnXkFtZTcwNjc3NDM0MQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=ndRqqf8w1Jo,tt0835876
878,8.0,https://www.netflix.com/watch/81288431,https://www.imdb.com/title/tt0176694,https://m.media-amazon.com/images/M/MV5BMTEwODljN2MtNjNhNC00NGIwLTk3YjgtODA5MzIzYjZiYWMwXkEyXkFqcGdeQXVyNTczMzEzMDY@._V1_SX300.jpg,https://www.youtube.com/watch?v=0eSdOPcHum8,tt0176694
879,7.4,https://www.netflix.com/watch/81288436,https://www.imdb.com/title/tt1756384,https://m.media-amazon.com/images/M/MV5BOTk2ZTI3YmUtZDhlMy00YzQwLWExYWUtYzIxZDk0Mjk3ZGMxXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_SX300.jpg,https://www.youtube.com/watch?v=eQXXuC9eaYQ,tt1756384
880,6.3,https://www.netflix.com/watch/81297470,https://www.imdb.com/title/tt3860916,https://m.media-amazon.com/images/M/MV5BZTczZWEyOTktODNmMC00NDgzLTk3NTktYjllN2Y4MWMxOGViXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,https://www.youtube.com/watch?v=u5qZOqrPr_A,tt3860916
881,7.0,https://www.netflix.com/watch/81277562,https://www.imdb.com/title/tt0262426,https://m.media-amazon.com/images/M/MV5BZGU2YzIwZGUtMGU2ZS00ZTk3LWE0NmMtY2U4MDQzOGVjOWY4XkEyXkFqcGdeQXVyNjc2NjkzNTg@._V1_SX300.jpg,https://www.youtube.com/watch?v=UlLuy_RHs1E,tt0262426
884,8.3,https://www.netflix.com/watch/81045007,https://www.imdb.com/title/tt12888462,https://m.media-amazon.com/images/M/MV5BZWZlODNlYWUtZjY2Ni00YzdiLTkwNmEtZmY5MmY1MDI0YWQyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg,https://www.youtube.com/watch?v=zEIDwdlrjyo,tt12888462
885,6.7,https://www.netflix.com/watch/81306217,https://www.imdb.com/title/tt6809010,https://m.media-amazon.com/images/M/MV5BMjY1MDJmNjEtZmVjZC00MjllLWJmN2YtODEwODNhODliNjllXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=gRic_2dwVa8,tt6809010
886,6.3,https://www.netflix.com/watch/81172223,https://www.imdb.com/title/tt8943224,https://m.media-amazon.com/images/M/MV5BMDdiNzFkZjItOTY5NC00OGE4LWFkYjQtODQzM2M3MmYzZTAwXkEyXkFqcGdeQXVyODE5NjgwMzA@._V1_SX300.jpg,https://www.youtube.com/watch?v=U4BNdAaa948,tt8943224
888,6.6,https://www.netflix.com/watch/70099117,https://www.imdb.com/title/tt0830515,https://m.media-amazon.com/images/M/MV5BMjZiYTUzMzktZWI5Yy00Mzk4LWFlMDgtYjRmNWU0Mzc0MzNiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,https://www.youtube.com/watch?v=f6acw690AqQ,tt0830515
889,8.0,https://www.netflix.com/watch/81218396,https://www.imdb.com/title/tt9135854,https://m.media-amazon.com/images/M/MV5BNjYxYmFjYzAtZDc4Mi00ODUzLTg1MGMtZTJlMjhmMTYwY2ZhXkEyXkFqcGdeQXVyOTQwMTQ0NDk@._V1_SX300.jpg,https://www.youtube.com/watch?v=VfKls9Eo1ZI,tt9135854
890,5.8,https://www.netflix.com/watch/81178242,https://www.imdb.com/title/tt2866708,https://m.media-amazon.com/images/M/MV5BZDAxNzhlNDUtNWI3Mi00ZWVlLTg4MzgtOWFmMDE5Zjg5NTNhXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_SX300.jpg,https://www.youtube.com/watch?v=-vKHLk2hU5U,tt2866708
891,5.2,https://www.netflix.com/watch/80206723,https://www.imdb.com/title/tt8058874,https://m.media-amazon.com/images/M/MV5BODQ4NDhmNTctZmMwMi00ZjI0LTlkNjEtMTRjOTA1N2JkODM1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,https://www.youtube.com/watch?v=ZGOCLeC2MNA,tt8058874
892,6.6,https://www.netflix.com/watch/80225018,https://www.imdb.com/title/tt5089534,https://m.media-amazon.com/images/M/MV5BMTAxMjI5NzQxNTVeQTJeQWpwZ15BbWU4MDY0MTIzNTQz._V1_SX300.jpg,https://www.youtube.com/watch?v=f8KxvR6Uir4,tt5089534
893,6.5,https://www.netflix.com/watch/81208104,https://www.imdb.com/title/tt9850064,https://m.media-amazon.com/images/M/MV5BN2M4OWIzMjgtMmIzZS00ZmEzLTkwNWUtNTFmZGIwMzQyZjdmXkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=SOhRCIv-VOE,tt9850064
895,5.8,https://www.netflix.com/watch/81306212,https://www.imdb.com/title/tt7541106,https://m.media-amazon.com/images/M/MV5BNDgxY2M1MjctNzU0Yy00NjkxLTgxZGYtYzZjOGUxOWZlNWRlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,https://www.youtube.com/watch?v=W1TCaha4zbk,tt7541106
896,6.1,https://www.netflix.com/watch/70111858,https://www.imdb.com/title/tt1224366,https://m.media-amazon.com/images/M/MV5BZTgwYzg0ZjAtN2NiZC00N2M1LWJlMjgtYTY3ZGI2YjY4NGRhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,https://www.youtube.com/watch?v=NsFVI0GR38M,tt1224366
897,7.6,https://www.netflix.com/watch/81301269,https://www.imdb.com/title/tt2555302,https://m.media-amazon.com/images/M/MV5BMTUxODU1NzgzMl5BMl5BanBnXkFtZTgwMDEwMzU2MDE@._V1_SX300.jpg,https://www.youtube.com/watch?v=_vSY7dW0CJs,tt2555302
898,6.5,https://www.netflix.com/watch/81310406,https://www.imdb.com/title/tt1233329,https://m.media-amazon.com/images/M/MV5BNjc2NzUwMTctZmExZC00N2RiLWJlMWYtZjVkY2MzMmU1YWI4XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=k7DVWrJc-kY,tt1233329
899,6.3,https://www.netflix.com/watch/81287253,https://www.imdb.com/title/tt0125468,https://m.media-amazon.com/images/M/MV5BMTI0MjkxMzYtMDZkNy00Yzg5LWEwMGUtNWZlZDU2OGFkNzYzXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg,https://www.youtube.com/watch?v=pi7B8_RxKPM,tt0125468
900,6.9,https://www.netflix.com/watch/81281019,https://www.imdb.com/title/tt5565896,https://m.media-amazon.com/images/M/MV5BOWJkODU3YjctZTY0Ni00NDU5LWIzYTEtMDY0NjYzNjczYzA0XkEyXkFqcGdeQXVyMzY3MDU4NDk@._V1_SX300.jpg,https://www.youtube.com/watch?v=tLCIHiIYiLY,tt5565896
901,7.1,https://www.netflix.com/watch/246062,https://www.imdb.com/title/tt0058898,https://m.media-amazon.com/images/M/MV5BMzk2MTlkM2EtNzNhYi00Y2YxLWIwODktNGQ0NDM2ZTgwODJiXkEyXkFqcGdeQXVyNjI5NTk0MzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=P4k7XIdk7Vk,tt0058898
904,8.3,https://www.netflix.com/watch/81305486,https://www.imdb.com/title/tt9332122,https://m.media-amazon.com/images/M/MV5BOGI3YmViOTYtYTY1YS00Zjk2LWI3YTAtNTY3OWRlYTNhOGNiXkEyXkFqcGdeQXVyNzkyMDA5MTc@._V1_SX300.jpg,https://www.youtube.com/watch?v=uYpbWRx1cRs,tt9332122
905,6.8,https://www.netflix.com/watch/81302799,https://www.imdb.com/title/tt9297624,https://m.media-amazon.com/images/M/MV5BNjE5NWY1MTctN2JiNS00NmY2LTkwYWYtODNmZmFlZDljZTk5XkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_SX300.jpg,https://www.youtube.com/watch?v=_A0AcF7XGDs,tt9297624
907,7.5,https://www.netflix.com/watch/81294415,https://www.imdb.com/title/tt4378456,https://m.media-amazon.com/images/M/MV5BMjM5ODE5Njc0Nl5BMl5BanBnXkFtZTgwNDczMTg1NzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=F8xF8A_EI9I,tt4378456
908,7.7,https://www.netflix.com/watch/81312801,https://www.imdb.com/title/tt0063173,https://m.media-amazon.com/images/M/MV5BZDQzMmE1NTctNDBlYy00MTI5LWI1YmMtMzI0OWExOTI5MjZlXkEyXkFqcGdeQXVyMjM3MDE4Njc@._V1_SX300.jpg,https://www.youtube.com/watch?v=Zu0DZztRuKM,tt0063173
909,7.2,https://www.netflix.com/watch/81305452,https://www.imdb.com/title/tt0206216,https://m.media-amazon.com/images/M/MV5BMmU0OTExMWQtZjBiYi00MzU0LWFiM2QtZDhmNTgzOTBlZDA5XkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=bbS_dYEwf2M,tt0206216
910,7.1,https://www.netflix.com/watch/81294410,https://www.imdb.com/title/tt1409064,https://m.media-amazon.com/images/M/MV5BMTBiN2Q5ZDAtODYxMS00OTMxLTg5N2MtZTgxMTI2ZTgzMTkyXkEyXkFqcGdeQXVyMjI5MjU5OTI@._V1_SX300.jpg,https://www.youtube.com/watch?v=74cN0TJdjPM,tt1409064
911,7.7,https://www.netflix.com/watch/80991239,https://www.imdb.com/title/tt6578572,https://m.media-amazon.com/images/M/MV5BZDE4Njc1MTktZjExOC00YTgxLWJkY2YtNWE5YzViOTZkZDhjXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_SX300.jpg,https://www.youtube.com/watch?v=Fl-pKw5n0mI,tt6578572
912,5.6,https://www.netflix.com/watch/81314948,https://www.imdb.com/title/tt2072233,https://m.media-amazon.com/images/M/MV5BNjEwMDAyOTM4OV5BMl5BanBnXkFtZTgwMzc4MjMyMDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=dA7JW9Zj2-g,tt2072233
913,7.2,https://www.netflix.com/watch/81308441,https://www.imdb.com/title/tt0081534,https://m.media-amazon.com/images/M/MV5BOTBhZWNlNTgtOWQwYi00N2YwLTkwZjItMjFhOGRmYzU4NDhmXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,https://www.youtube.com/watch?v=9uicvPZSKIM,tt0081534
914,8.4,https://www.netflix.com/watch/70067923,https://www.imdb.com/title/tt0047445,https://m.media-amazon.com/images/M/MV5BZGU0YmFmMGEtYjVmZi00N2UxLTkxOWMtMzRjZDFhZDQyYzBhXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg,https://www.youtube.com/watch?v=1TSo4GBi1xI,tt0047445
915,7.4,https://www.netflix.com/watch/81301266,https://www.imdb.com/title/tt5459826,https://m.media-amazon.com/images/M/MV5BZGRjNDZhNmMtYWFkMi00MGE4LWI0MzgtZTFkYTU2MTM2MTY4XkEyXkFqcGdeQXVyNTc5MjI2ODc@._V1_SX300.jpg,https://www.youtube.com/watch?v=gmNHRCcNIbI,tt5459826
916,7.1,https://www.netflix.com/watch/81251886,https://www.imdb.com/title/tt0758794,https://m.media-amazon.com/images/M/MV5BMTQwNDczNTg5MF5BMl5BanBnXkFtZTcwNDMwMzEzMw@@._V1_SX300.jpg,https://www.youtube.com/watch?v=vmH61rvDQxU,tt0758794
917,7.4,https://www.netflix.com/watch/70055576,https://www.imdb.com/title/tt2395417,https://m.media-amazon.com/images/M/MV5BMjIyMzI1ODU5MF5BMl5BanBnXkFtZTgwNTIyMTI2MzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=1t3SXlPo-WA,tt2395417
918,6.7,https://www.netflix.com/watch/81310400,https://www.imdb.com/title/tt0174263,,https://www.youtube.com/watch?v=4gVmpQu1RSA,tt0174263
919,6.6,https://www.netflix.com/watch/81308431,https://www.imdb.com/title/tt1496005,https://m.media-amazon.com/images/M/MV5BMTUxNjEwMzc3M15BMl5BanBnXkFtZTcwMDQwMDM2NQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=S1NIap4p9y8,tt1496005
920,8.0,https://www.netflix.com/watch/60036789,https://www.imdb.com/title/tt0053390,https://m.media-amazon.com/images/M/MV5BNGE3MWQyYzYtNmY4OC00YjdlLTk1ODktZmM1YzNkNTNkNjQ0XkEyXkFqcGdeQXVyNTc2MDU0NDE@._V1_SX300.jpg,https://www.youtube.com/watch?v=bHpVeD9kJEI,tt0053390
921,7.3,https://www.netflix.com/watch/60036666,https://www.imdb.com/title/tt0226872,https://m.media-amazon.com/images/M/MV5BMWQ0NTAyMTEtYWU0My00NzljLWFhYjMtMTY1NWVkOWRiZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=5ceGRIWDRoA,tt0226872
924,6.6,https://www.netflix.com/watch/81310411,https://www.imdb.com/title/tt1671571,https://m.media-amazon.com/images/M/MV5BMTU1OTkxMDQ5MV5BMl5BanBnXkFtZTcwNDg0NDI2Mw@@._V1_SX300.jpg,https://www.youtube.com/watch?v=0uZCdThTcUc,tt1671571
925,4.6,https://www.netflix.com/watch/80082847,https://www.imdb.com/title/tt4076164,https://m.media-amazon.com/images/M/MV5BODEwZWE2ODktMThiOC00OGZlLTk3M2QtODczMGE3MDkzYmUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjA3MjE1MzM@._V1_SX300.jpg,https://www.youtube.com/watch?v=ZO0MXSX7zvg,tt4076164
930,4.5,https://www.netflix.com/watch/81281018,https://www.imdb.com/title/tt5047400,https://m.media-amazon.com/images/M/MV5BOTc3NDBlZDAtNjEwOC00N2ViLTk0ZmUtZDVlM2FkNzFhYTVhXkEyXkFqcGdeQXVyMjAwMDg3Mzk@._V1_SX300.jpg,https://www.youtube.com/watch?v=So9le5tsgAo,tt5047400
931,7.3,https://www.netflix.com/watch/81121682,https://www.imdb.com/title/tt3224458,https://m.media-amazon.com/images/M/MV5BZWE3ZDYwNmItOWM5ZS00Y2Q4LTlhNmYtODlhY2QxYzA1MDlhXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_SX300.jpg,https://www.youtube.com/watch?v=-VLEPhfEN2M,tt3224458
932,7.6,https://www.netflix.com/watch/81294414,https://www.imdb.com/title/tt9476372,https://m.media-amazon.com/images/M/MV5BODU1MDFmNDMtZWZhYS00ODZlLTkxNzgtZjkyNTMyNTgwZDdlXkEyXkFqcGdeQXVyNzY4NDQzNTg@._V1_SX300.jpg,https://www.youtube.com/watch?v=hCyxySpmtA8,tt9476372
933,6.6,https://www.netflix.com/watch/80240371,https://www.imdb.com/title/tt5563334,https://m.media-amazon.com/images/M/MV5BN2VhNTY5ZTUtYzc1NC00NjUyLWI1NDQtYWE3YmJlNjQ3OGVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=U2xDIe01fFY,tt5563334
934,7.2,https://www.netflix.com/watch/81312869,https://www.imdb.com/title/tt0118617,https://m.media-amazon.com/images/M/MV5BNGJiNWFlYTMtZTBiZi00ZTVmLWJmZmMtNzEzYzZjNzYzZmRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,https://www.youtube.com/watch?v=eNj53-mu7xw,tt0118617
936,6.5,https://www.netflix.com/watch/80211559,https://www.imdb.com/title/tt0120915,https://m.media-amazon.com/images/M/MV5BYTRhNjcwNWQtMGJmMi00NmQyLWE2YzItODVmMTdjNWI0ZDA2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=bD7bpG-zDJQ,tt0120915
938,8.6,https://www.netflix.com/watch/81221938,https://www.imdb.com/title/tt6751668,https://m.media-amazon.com/images/M/MV5BYWZjMjk3ZTItODQ2ZC00NTY5LWE0ZDYtZTI3MjcwN2Q5NTVkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,https://www.youtube.com/watch?v=isOGD_7hNIY,tt6751668
939,6.6,https://www.netflix.com/watch/81194685,https://www.imdb.com/title/tt12930476,https://m.media-amazon.com/images/M/MV5BNzQyNTRmY2YtOGUzNy00Njg4LWEzZDktZWZlZDJlMzE2ZWM1XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_SX300.jpg,https://www.youtube.com/watch?v=J9Kazs-9XuQ,tt12930476
940,7.1,https://www.netflix.com/watch/81221820,https://www.imdb.com/title/tt5586052,https://m.media-amazon.com/images/M/MV5BM2VmZjU0MDktZGIyZC00ZTNiLWI4Y2EtZGNmNWE2MDA4YTk2XkEyXkFqcGdeQXVyOTM5NzYzNTU@._V1_SX300.jpg,https://www.youtube.com/watch?v=k2aVBot4DNY,tt5586052
941,6.5,https://www.netflix.com/watch/80192838,https://www.imdb.com/title/tt2140507,https://m.media-amazon.com/images/M/MV5BYWIxOWU4OGUtMTY1Ny00YmY3LWFhOTgtNzk3NmExYjUwMTFmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=ug4pvvfDkDo,tt2140507
942,5.2,https://www.netflix.com/watch/81103512,https://www.imdb.com/title/tt10888456,https://m.media-amazon.com/images/M/MV5BZTk1NTc3M2ItZjkwZi00ZjZjLTg2MTAtNmI1OTNjMThmODA4XkEyXkFqcGdeQXVyNjc1MjIyNzg@._V1_SX300.jpg,https://www.youtube.com/watch?v=nGemRR9gOQw,tt10888456
944,5.5,https://www.netflix.com/watch/81076898,https://www.imdb.com/title/tt11100856,https://m.media-amazon.com/images/M/MV5BNDE1MmE4MTktNzU0OS00YjdmLWEyNzYtY2JhNWE4ZWVlYmY5XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,https://www.youtube.com/watch?v=TcilGWIzvdE,tt11100856
945,7.0,https://www.netflix.com/watch/81289407,https://www.imdb.com/title/tt1585977,https://m.media-amazon.com/images/M/MV5BMTkxMzYwNzcwN15BMl5BanBnXkFtZTcwNTc2MTEzOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=DMOBlEcRuw8,tt1585977
946,6.6,https://www.netflix.com/watch/81289403,https://www.imdb.com/title/tt0145660,https://m.media-amazon.com/images/M/MV5BMmFkZGQxN2YtODNlYS00MzM5LTk3NjQtNTUxYmQ1YzkwMDhmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=mYVb4OLk4NQ,tt0145660
947,7.2,https://www.netflix.com/watch/81295018,https://www.imdb.com/title/tt0461936,https://m.media-amazon.com/images/M/MV5BMzAyMWE0MjgtMDVjNS00ZDMyLWE4NjQtNWU2ZDgyYTlmMjdjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,https://www.youtube.com/watch?v=_cJRiAfr2PE,tt0461936
948,6.5,https://www.netflix.com/watch/70081036,https://www.imdb.com/title/tt0397582,https://m.media-amazon.com/images/M/MV5BMTc5Mjk0NzkzNV5BMl5BanBnXkFtZTcwNzY0MjA0MQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=B8u5AZfY_uw,tt0397582
951,7.1,https://www.netflix.com/watch/81320070,https://www.imdb.com/title/tt9307666,https://m.media-amazon.com/images/M/MV5BMzNmYzA4MTQtMTU0Yi00YTIyLWEzOGUtZTg3MTcwZjZiMzNmXkEyXkFqcGdeQXVyNzY4NDQzNTg@._V1_SX300.jpg,https://www.youtube.com/watch?v=I05IlfKXzEw,tt9307666
952,6.3,https://www.netflix.com/watch/81026826,https://www.imdb.com/title/tt5503686,https://m.media-amazon.com/images/M/MV5BNjM5ZTNiNGMtMDA2OC00MDYyLWEyNzAtOWZmMzFlY2VmOWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=P_dfc0iqmig,tt5503686
953,7.7,https://www.netflix.com/watch/81306416,https://www.imdb.com/title/tt10133296,https://m.media-amazon.com/images/M/MV5BMDFkMGI3N2YtODMwYy00OTkwLTk5ODMtZGJkMDkzOTBiMmMwXkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=bfopt-xBpBs,tt10133296
954,7.4,https://www.netflix.com/watch/339017,https://www.imdb.com/title/tt0062765,https://m.media-amazon.com/images/M/MV5BNWYxNzIxOTEtZWQyNS00OWY3LTgwNmMtMTI1MjI1MTE5OTZkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,https://www.youtube.com/watch?v=2TKo_HOfKMI,tt0062765
955,6.3,https://www.netflix.com/watch/81292345,https://www.imdb.com/title/tt0165384,https://m.media-amazon.com/images/M/MV5BNDg5ODAxMzcxOF5BMl5BanBnXkFtZTcwMjg4ODgxMQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=5NdX5Mn0V7U,tt0165384
956,6.7,https://www.netflix.com/watch/81035126,https://www.imdb.com/title/tt12855976,https://m.media-amazon.com/images/M/MV5BN2VmY2YxNzktN2Y4NC00MzdmLWFjMWMtYmUwZTdhOTdhODE0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_SX300.jpg,https://www.youtube.com/watch?v=WxfLyQl_Dko,tt12855976
957,6.7,https://www.netflix.com/watch/70021657,https://www.imdb.com/title/tt0402399,https://m.media-amazon.com/images/M/MV5BMTdjNjQ5ZTAtODJlZi00MzcyLWJjY2UtNDZhNTJkYjlkNGY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=i2LdlqW26zc,tt0402399
958,6.9,https://www.netflix.com/watch/81316955,https://www.imdb.com/title/tt3906650,https://m.media-amazon.com/images/M/MV5BZTcwYzhlNWItZGM4ZC00ZGY4LThlMTctNTc5MWY3ZDRhMThiXkEyXkFqcGdeQXVyMDYxMjcxMQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=JpMOCEZcwXk,tt3906650
961,6.5,https://www.netflix.com/watch/80237870,https://www.imdb.com/title/tt3155342,https://m.media-amazon.com/images/M/MV5BZTM4OGY1NDctM2ZiMy00NWZhLThjODktODY1YTczOTdhYzgzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg,https://www.youtube.com/watch?v=2-B0HD1jcyY,tt3155342
963,6.7,https://www.netflix.com/watch/81294111,https://www.imdb.com/title/tt12987838,https://m.media-amazon.com/images/M/MV5BNmE2ZmQ3MjgtMjI5Yi00OTBmLWEyMWEtMDUwZmRhNjM3ZDRiXkEyXkFqcGdeQXVyMjk2MTQxMzg@._V1_SX300.jpg,https://www.youtube.com/watch?v=4-joBE3I3WY,tt12987838
964,8.1,https://www.netflix.com/watch/81122408,https://www.imdb.com/title/tt10851618,https://m.media-amazon.com/images/M/MV5BOTJkNTNlMTAtN2RmYy00YTFhLThlZDQtNDI5ZDlmMWYzNDJmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=-W7Bek4jvos,tt10851618
965,6.8,https://www.netflix.com/watch/81052559,https://www.imdb.com/title/tt7778680,https://m.media-amazon.com/images/M/MV5BMjMzNDMzMTU0NV5BMl5BanBnXkFtZTgwNDI5NTYyNzM@._V1_SX300.jpg,https://www.youtube.com/watch?v=g-7DFKBJajg,tt7778680
967,7.2,https://www.netflix.com/watch/81060017,https://www.imdb.com/title/tt8095860,https://m.media-amazon.com/images/M/MV5BOTgzZTJiNTMtOGU1Yi00YWYyLWFjMzYtMzQ5Nzc5NTVkOGNjXkEyXkFqcGdeQXVyMTc5OTQwMzk@._V1_SX300.jpg,https://vimeo.com/306216078,tt8095860
968,6.8,https://www.netflix.com/watch/81219415,https://www.imdb.com/title/tt5702884,https://m.media-amazon.com/images/M/MV5BNzc3MzYxOTQtZTFjNy00MDQ2LWEzOTYtOGFiMWRkNmY4MWI2XkEyXkFqcGdeQXVyNDU1MTgzNzk@._V1_SX300.jpg,https://www.youtube.com/watch?v=Rd7S6F5kglY,tt5702884
969,7.1,https://www.netflix.com/watch/81278716,https://www.imdb.com/title/tt1291465,https://m.media-amazon.com/images/M/MV5BMTkwMzE5NzE3Nl5BMl5BanBnXkFtZTcwMDMyODE1Mw@@._V1_SX300.jpg,https://www.youtube.com/watch?v=t4cT1QmBfSc,tt1291465
970,7.3,https://www.netflix.com/watch/81052553,https://www.imdb.com/title/tt5431890,https://m.media-amazon.com/images/M/MV5BZjY1NWYwZmEtNGE3Ny00YTZhLThmZTMtNGI2MDY0MGU5YmJlXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,https://www.youtube.com/watch?v=t64H3S7r4wo,tt5431890
